Generation, FPR, 1 - TPR, 1 - AUC, F1, BA, MCC, Accuracy, TP, FP, TN, FN, Phenotype
0, 0.488079, 0.456652, 0.472365, 0.267192, 0.527635, 0.040734, 0.517014, 5183.000000, 24074.000000, 25250.000000, 4356.000000, "protected_div(Dim[i][121], sin(Dim[i][45]))"
1, 0.488079, 0.456652, 0.472365, 0.267192, 0.527635, 0.040734, 0.517014, 5183.000000, 24074.000000, 25250.000000, 4356.000000, "protected_div(Dim[i][121], sin(Dim[i][45]))"
2, 0.488079, 0.456652, 0.472365, 0.267192, 0.527635, 0.040734, 0.517014, 5183.000000, 24074.000000, 25250.000000, 4356.000000, "protected_div(Dim[i][121], sin(Dim[i][45]))"
3, 0.488079, 0.456652, 0.472365, 0.267192, 0.527635, 0.040734, 0.517014, 5183.000000, 24074.000000, 25250.000000, 4356.000000, "protected_div(Dim[i][121], sin(Dim[i][45]))"
4, 0.487227, 0.457490, 0.472359, 0.267124, 0.527641, 0.040744, 0.517592, 5175.000000, 24032.000000, 25292.000000, 4364.000000, "protected_div(Dim[i][121], sin(Dim[i][105]))"
5, 0.488079, 0.456652, 0.472365, 0.267192, 0.527635, 0.040734, 0.517014, 5183.000000, 24074.000000, 25250.000000, 4356.000000, "protected_div(Dim[i][121], sin(Dim[i][45]))"
6, 0.487227, 0.457490, 0.472359, 0.267124, 0.527641, 0.040744, 0.517592, 5175.000000, 24032.000000, 25292.000000, 4364.000000, "protected_div(Dim[i][121], sin(Dim[i][105]))"
7, 0.441104, 0.475836, 0.458470, 0.275512, 0.541530, 0.061470, 0.553268, 5000.000000, 21757.000000, 27567.000000, 4539.000000, "(Dim[i][20]-Dim[i][5])"
8, 0.487227, 0.457490, 0.472359, 0.267124, 0.527641, 0.040744, 0.517592, 5175.000000, 24032.000000, 25292.000000, 4364.000000, "protected_div(Dim[i][121], sin(Dim[i][105]))"
9, 0.487227, 0.457490, 0.472359, 0.267124, 0.527641, 0.040744, 0.517592, 5175.000000, 24032.000000, 25292.000000, 4364.000000, "protected_div(Dim[i][121], sin(Dim[i][105]))"
10, 0.441104, 0.475836, 0.458470, 0.275512, 0.541530, 0.061470, 0.553268, 5000.000000, 21757.000000, 27567.000000, 4539.000000, "(Dim[i][20]-Dim[i][5])"
11, 0.441104, 0.475836, 0.458470, 0.275512, 0.541530, 0.061470, 0.553268, 5000.000000, 21757.000000, 27567.000000, 4539.000000, "(Dim[i][20]-Dim[i][5])"
12, 0.441104, 0.475836, 0.458470, 0.275512, 0.541530, 0.061470, 0.553268, 5000.000000, 21757.000000, 27567.000000, 4539.000000, "(Dim[i][20]-Dim[i][5])"
13, 0.519058, 0.178425, 0.348742, 0.364698, 0.651258, 0.225051, 0.536143, 7837.000000, 25602.000000, 23722.000000, 1702.000000, "sin(protected_log(Dim[i][63]))"
14, 0.441104, 0.475836, 0.458470, 0.275512, 0.541530, 0.061470, 0.553268, 5000.000000, 21757.000000, 27567.000000, 4539.000000, "(Dim[i][20]-Dim[i][5])"
15, 0.519058, 0.178425, 0.348742, 0.364698, 0.651258, 0.225051, 0.536143, 7837.000000, 25602.000000, 23722.000000, 1702.000000, "sin(protected_log(Dim[i][63]))"
