Generation, FPR, 1 - TPR, 1 - AUC, F1, BA, MCC, Accuracy, TP, FP, TN, FN, Phenotype
0, 0.496645, 0.485425, 0.491035, 0.272571, 0.508965, 0.013780, 0.505376, 5137.000000, 22573.000000, 22878.000000, 4846.000000, "Dim[i][121]"
1, 0.496645, 0.485425, 0.491035, 0.272571, 0.508965, 0.013780, 0.505376, 5137.000000, 22573.000000, 22878.000000, 4846.000000, "sin(Dim[i][121])"
2, 0.496645, 0.485425, 0.491035, 0.272571, 0.508965, 0.013780, 0.505376, 5137.000000, 22573.000000, 22878.000000, 4846.000000, "Dim[i][121]"
3, 0.496645, 0.485425, 0.491035, 0.272571, 0.508965, 0.013780, 0.505376, 5137.000000, 22573.000000, 22878.000000, 4846.000000, "Dim[i][121]"
4, 0.465094, 0.503456, 0.484275, 0.274786, 0.515725, 0.024211, 0.527997, 4957.000000, 21139.000000, 24312.000000, 5026.000000, "sin(protected_div(Dim[i][35], protected_abs(Dim[i][60])))"
5, 0.715430, 0.148252, 0.431841, 0.333431, 0.568159, 0.119417, 0.386712, 8503.000000, 32517.000000, 12934.000000, 1480.000000, "ifLessThan(Dim[i][16], Dim[i][95], Dim[i][63], protected_sqrt((Dim[i][58]-Dim[i][54])))"
6, 0.461706, 0.501052, 0.481379, 0.277115, 0.518621, 0.028679, 0.531208, 4981.000000, 20985.000000, 24466.000000, 5002.000000, "(Dim[i][121]*Dim[i][90])"
7, 0.462168, 0.501352, 0.481760, 0.276809, 0.518240, 0.028090, 0.530775, 4978.000000, 21006.000000, 24445.000000, 5005.000000, "(Dim[i][121]*Dim[i][30])"
8, 0.495985, 0.485425, 0.490705, 0.272788, 0.509295, 0.014287, 0.505917, 5137.000000, 22543.000000, 22908.000000, 4846.000000, "protected_sqrt((Dim[i][121]*Dim[i][119]))"
9, 0.457240, 0.504658, 0.480949, 0.276953, 0.519051, 0.029358, 0.534221, 4945.000000, 20782.000000, 24669.000000, 5038.000000, "protected_div(Dim[i][105], protected_sqrt((Dim[i][121]*Dim[i][119])))"
10, 0.461706, 0.501052, 0.481379, 0.277115, 0.518621, 0.028679, 0.531208, 4981.000000, 20985.000000, 24466.000000, 5002.000000, "(Dim[i][121]*Dim[i][90])"
11, 0.461706, 0.501052, 0.481379, 0.277115, 0.518621, 0.028679, 0.531208, 4981.000000, 20985.000000, 24466.000000, 5002.000000, "(Dim[i][121]*Dim[i][90])"
12, 0.457240, 0.504658, 0.480949, 0.276953, 0.519051, 0.029358, 0.534221, 4945.000000, 20782.000000, 24669.000000, 5038.000000, "protected_div(Dim[i][105], protected_sqrt((Dim[i][121])))"
13, 0.457240, 0.504658, 0.480949, 0.276953, 0.519051, 0.029358, 0.534221, 4945.000000, 20782.000000, 24669.000000, 5038.000000, "protected_div(Dim[i][105], protected_sqrt((Dim[i][121])))"
14, 0.574729, 0.373134, 0.473932, 0.295446, 0.526068, 0.040648, 0.461576, 6258.000000, 26122.000000, 19329.000000, 3725.000000, "(Dim[i][30]-Dim[i][105])"
15, 0.150470, 0.624862, 0.387666, 0.364176, 0.612334, 0.219653, 0.764098, 3745.000000, 6839.000000, 38612.000000, 6238.000000, "protected_log(protected_abs((Dim[i][40]*Dim[i][116])))"
16, 0.357902, 0.315036, 0.336469, 0.413322, 0.663531, 0.254908, 0.649818, 6838.000000, 16267.000000, 29184.000000, 3145.000000, "protected_log(protected_abs((Dim[i][40]*(Dim[i][41]+Dim[i][88]))))"
17, 0.357902, 0.315036, 0.336469, 0.413322, 0.663531, 0.254908, 0.649818, 6838.000000, 16267.000000, 29184.000000, 3145.000000, "protected_log(protected_abs((Dim[i][40]*(Dim[i][41]+Dim[i][88]))))"
18, 0.150470, 0.624862, 0.387666, 0.364176, 0.612334, 0.219653, 0.764098, 3745.000000, 6839.000000, 38612.000000, 6238.000000, "protected_log(protected_abs((Dim[i][40]*Dim[i][116])))"
19, 0.357902, 0.315036, 0.336469, 0.413322, 0.663531, 0.254908, 0.649818, 6838.000000, 16267.000000, 29184.000000, 3145.000000, "protected_log(protected_abs((Dim[i][40]*(Dim[i][41]+Dim[i][88]))))"
20, 0.357902, 0.315036, 0.336469, 0.413322, 0.663531, 0.254908, 0.649818, 6838.000000, 16267.000000, 29184.000000, 3145.000000, "protected_log(protected_abs((Dim[i][40]*(Dim[i][41]+Dim[i][88]))))"
21, 0.357902, 0.315036, 0.336469, 0.413322, 0.663531, 0.254908, 0.649818, 6838.000000, 16267.000000, 29184.000000, 3145.000000, "protected_log(protected_abs((Dim[i][40]*(Dim[i][41]+Dim[i][88]))))"
22, 0.150470, 0.624862, 0.387666, 0.364176, 0.612334, 0.219653, 0.764098, 3745.000000, 6839.000000, 38612.000000, 6238.000000, "protected_log(protected_abs((Dim[i][40]*Dim[i][116])))"
23, 0.323205, 0.382450, 0.352828, 0.399831, 0.647172, 0.233479, 0.666125, 6165.000000, 14690.000000, 30761.000000, 3818.000000, "protected_log(protected_abs((Dim[i][40]*(Dim[i][41]*Dim[i][104]))))"
24, 0.278718, 0.398377, 0.338547, 0.419165, 0.661453, 0.262525, 0.699733, 6006.000000, 12668.000000, 32783.000000, 3977.000000, "protected_log(protected_abs((Dim[i][40]*(Dim[i][41]*Dim[i][107]))))"
25, 0.384634, 0.286287, 0.335460, 0.411969, 0.664540, 0.254512, 0.633077, 7125.000000, 17482.000000, 27969.000000, 2858.000000, "protected_log(protected_abs((Dim[i][40]*Dim[i][41])))"
26, 0.357902, 0.315036, 0.336469, 0.413322, 0.663531, 0.254908, 0.649818, 6838.000000, 16267.000000, 29184.000000, 3145.000000, "protected_log(protected_abs((Dim[i][40]*(Dim[i][41]+Dim[i][88]))))"
27, 0.357902, 0.315036, 0.336469, 0.413322, 0.663531, 0.254908, 0.649818, 6838.000000, 16267.000000, 29184.000000, 3145.000000, "protected_log(protected_abs((Dim[i][40]*(Dim[i][41]+Dim[i][88]))))"
28, 0.384634, 0.286287, 0.335460, 0.411969, 0.664540, 0.254512, 0.633077, 7125.000000, 17482.000000, 27969.000000, 2858.000000, "protected_log(protected_abs((Dim[i][40]*Dim[i][41])))"
29, 0.357902, 0.315036, 0.336469, 0.413322, 0.663531, 0.254908, 0.649818, 6838.000000, 16267.000000, 29184.000000, 3145.000000, "protected_log(protected_abs((Dim[i][40]*(Dim[i][41]+Dim[i][88]))))"
30, 0.357902, 0.315036, 0.336469, 0.413322, 0.663531, 0.254908, 0.649818, 6838.000000, 16267.000000, 29184.000000, 3145.000000, "protected_log(protected_abs((Dim[i][40]*(Dim[i][41]+Dim[i][88]))))"
31, 0.357902, 0.315036, 0.336469, 0.413322, 0.663531, 0.254908, 0.649818, 6838.000000, 16267.000000, 29184.000000, 3145.000000, "protected_log(protected_abs(ifLessThan(protected_log(Dim[i][30]), Dim[i][105], (Dim[i][40]*(Dim[i][41]+Dim[i][88])), ifLessThan(protected_log(Dim[i][40]), (Dim[i][30]+Dim[i][77]), ((Dim[i][22]+Dim[i][56])-Dim[i][30]), ifLessThan((Dim[i][8]-(Dim[i][105]*ifLessThan(protected_log((protected_div(Dim[i][15], Dim[i][85]))), Dim[i][38], Dim[i][75], Dim[i][22]))), Dim[i][30], Dim[i][110], Dim[i][78])))))"
32, 0.357902, 0.315036, 0.336469, 0.413322, 0.663531, 0.254908, 0.649818, 6838.000000, 16267.000000, 29184.000000, 3145.000000, "protected_log(protected_abs((Dim[i][40]*(Dim[i][41]+Dim[i][88]))))"
33, 0.356626, 0.315737, 0.336181, 0.413712, 0.663819, 0.255460, 0.650738, 6831.000000, 16209.000000, 29242.000000, 3152.000000, "protected_log(protected_log(protected_div((Dim[i][110]), protected_sqrt(protected_div(Dim[i][2], protected_log(protected_abs((Dim[i][40]*(Dim[i][41]+Dim[i][88])))))))))"
34, 0.348397, 0.320946, 0.334671, 0.415928, 0.665329, 0.258537, 0.656547, 6779.000000, 15835.000000, 29616.000000, 3204.000000, "(Dim[i][30]+protected_log(((Dim[i][107]+protected_sqrt(protected_log(protected_abs((Dim[i][40]*(Dim[i][41]+Dim[i][88])))))))))"
35, 0.357902, 0.315036, 0.336469, 0.413322, 0.663531, 0.254908, 0.649818, 6838.000000, 16267.000000, 29184.000000, 3145.000000, "protected_log(protected_abs((Dim[i][40]*(Dim[i][41]+Dim[i][88]))))"
36, 0.353414, 0.318842, 0.336128, 0.414053, 0.663872, 0.255832, 0.652812, 6800.000000, 16063.000000, 29388.000000, 3183.000000, "protected_log(protected_abs((Dim[i][40]*(Dim[i][41]+protected_div(Dim[i][73], Dim[i][77])))))"
37, 0.354162, 0.317840, 0.336001, 0.414108, 0.663999, 0.255957, 0.652379, 6810.000000, 16097.000000, 29354.000000, 3173.000000, "protected_log(protected_abs((Dim[i][40]*(Dim[i][41]+protected_div(Dim[i][73], Dim[i][2])))))"
38, 0.358650, 0.313633, 0.336142, 0.413568, 0.663858, 0.255343, 0.649457, 6852.000000, 16301.000000, 29150.000000, 3131.000000, "(Dim[i][30]+protected_log(protected_abs((Dim[i][40]*(Dim[i][41]+Dim[i][88])))))"
39, 0.352820, 0.319143, 0.335981, 0.414249, 0.664019, 0.256112, 0.653245, 6797.000000, 16036.000000, 29415.000000, 3186.000000, "protected_log(protected_abs((Dim[i][40]*(Dim[i][41]+protected_div(Dim[i][73], Dim[i][107])))))"
40, 0.352820, 0.319143, 0.335981, 0.414249, 0.664019, 0.256112, 0.653245, 6797.000000, 16036.000000, 29415.000000, 3186.000000, "protected_log(protected_abs((Dim[i][40]*(Dim[i][41]+protected_div(Dim[i][73], Dim[i][107])))))"
41, 0.352820, 0.319143, 0.335981, 0.414249, 0.664019, 0.256112, 0.653245, 6797.000000, 16036.000000, 29415.000000, 3186.000000, "protected_log(protected_abs((Dim[i][40]*(Dim[i][41]+protected_div(Dim[i][73], Dim[i][107])))))"
42, 0.333656, 0.336973, 0.335314, 0.416722, 0.664686, 0.259135, 0.665747, 6619.000000, 15165.000000, 30286.000000, 3364.000000, "protected_log(protected_abs((Dim[i][40]*((Dim[i][2])*Dim[i][41]))))"
43, 0.356252, 0.314435, 0.335343, 0.414549, 0.664657, 0.256773, 0.651279, 6844.000000, 16192.000000, 29259.000000, 3139.000000, "(Dim[i][30]+protected_log((protected_abs((Dim[i][40]*(Dim[i][41]+Dim[i][73]))))))"
44, 0.330972, 0.339878, 0.335425, 0.416878, 0.664575, 0.259283, 0.667424, 6590.000000, 15043.000000, 30408.000000, 3393.000000, "protected_log(protected_abs((protected_abs((Dim[i][40]*(Dim[i][41]+protected_div(Dim[i][73], Dim[i][68]))))*ifLessThan(Dim[i][38], Dim[i][51], Dim[i][2], Dim[i][13]))))"
45, 0.333656, 0.336973, 0.335314, 0.416722, 0.664686, 0.259135, 0.665747, 6619.000000, 15165.000000, 30286.000000, 3364.000000, "protected_log(protected_abs((Dim[i][40]*((Dim[i][2])*Dim[i][41]))))"
46, 0.327342, 0.345187, 0.336264, 0.416396, 0.663736, 0.258438, 0.669445, 6537.000000, 14878.000000, 30573.000000, 3446.000000, "protected_log(protected_abs((Dim[i][40]*protected_abs(((Dim[i][41]*Dim[i][40])*(Dim[i][41]*Dim[i][107]))))))"
47, 0.333656, 0.336973, 0.335314, 0.416722, 0.664686, 0.259135, 0.665747, 6619.000000, 15165.000000, 30286.000000, 3364.000000, "protected_log(protected_abs((Dim[i][40]*(Dim[i][41]*Dim[i][2]))))"
48, 0.333656, 0.336973, 0.335314, 0.416722, 0.664686, 0.259135, 0.665747, 6619.000000, 15165.000000, 30286.000000, 3364.000000, "protected_log(protected_abs((Dim[i][40]*((Dim[i][2])*Dim[i][41]))))"
49, 0.356252, 0.314435, 0.335343, 0.414549, 0.664657, 0.256773, 0.651279, 6844.000000, 16192.000000, 29259.000000, 3139.000000, "(Dim[i][30]+protected_log((protected_abs((Dim[i][40]*(Dim[i][41]+Dim[i][73]))))))"
50, 0.333656, 0.336973, 0.335314, 0.416722, 0.664686, 0.259135, 0.665747, 6619.000000, 15165.000000, 30286.000000, 3364.000000, "protected_log(protected_abs((Dim[i][40]*(Dim[i][41]*Dim[i][2]))))"
51, 0.354624, 0.314735, 0.334679, 0.415336, 0.665321, 0.257934, 0.652560, 6841.000000, 16118.000000, 29333.000000, 3142.000000, "protected_log(((Dim[i][30]+protected_abs((Dim[i][40]*(Dim[i][41]+protected_div(Dim[i][73], Dim[i][32])))))))"
52, 0.333656, 0.336973, 0.335314, 0.416722, 0.664686, 0.259135, 0.665747, 6619.000000, 15165.000000, 30286.000000, 3364.000000, "protected_log(protected_abs((Dim[i][40]*(Dim[i][41]*Dim[i][2]))))"
53, 0.317441, 0.353000, 0.335220, 0.418465, 0.664780, 0.261332, 0.676155, 6459.000000, 14428.000000, 31023.000000, 3524.000000, "protected_log(protected_abs((Dim[i][40]*(Dim[i][41]*protected_abs(protected_abs((Dim[i][30]+Dim[i][32])))))))"
