Generation, FPR, 1 - TPR, 1 - AUC, F1, BA, MCC, Accuracy, TP, FP, TN, FN, Phenotype
0, 0.496142, 0.447757, 0.471949, 0.227412, 0.528051, 0.037802, 0.510174, 3890.000000, 23277.000000, 23639.000000, 3154.000000, "protected_div(protected_div(Dim[i][106], (Dim[i][121])), Dim[i][77])"
1, 0.662525, 0.132879, 0.397702, 0.276161, 0.602298, 0.148935, 0.406616, 6108.000000, 31083.000000, 15833.000000, 936.000000, "sin(Dim[i][52])"
2, 0.662525, 0.132879, 0.397702, 0.276161, 0.602298, 0.148935, 0.406616, 6108.000000, 31083.000000, 15833.000000, 936.000000, "sin(Dim[i][52])"
3, 0.662525, 0.132879, 0.397702, 0.276161, 0.602298, 0.148935, 0.406616, 6108.000000, 31083.000000, 15833.000000, 936.000000, "(sin(Dim[i][52]))"
4, 0.662525, 0.132879, 0.397702, 0.276161, 0.602298, 0.148935, 0.406616, 6108.000000, 31083.000000, 15833.000000, 936.000000, "(sin(Dim[i][52]))"
5, 0.662525, 0.132879, 0.397702, 0.276161, 0.602298, 0.148935, 0.406616, 6108.000000, 31083.000000, 15833.000000, 936.000000, "sin(Dim[i][52])"
6, 0.662525, 0.132879, 0.397702, 0.276161, 0.602298, 0.148935, 0.406616, 6108.000000, 31083.000000, 15833.000000, 936.000000, "sin(Dim[i][52])"
7, 0.164166, 0.636428, 0.400297, 0.295950, 0.599703, 0.171177, 0.774185, 2561.000000, 7702.000000, 39214.000000, 4483.000000, "sin(protected_log(ifLessThan(Dim[i][83], Dim[i][103], Dim[i][116], Dim[i][33])))"
8, 0.662525, 0.132879, 0.397702, 0.276161, 0.602298, 0.148935, 0.406616, 6108.000000, 31083.000000, 15833.000000, 936.000000, "sin(Dim[i][52])"
9, 0.662525, 0.132879, 0.397702, 0.276161, 0.602298, 0.148935, 0.406616, 6108.000000, 31083.000000, 15833.000000, 936.000000, "sin(Dim[i][52])"
10, 0.583298, 0.190943, 0.387120, 0.284176, 0.612880, 0.156139, 0.467921, 5699.000000, 27366.000000, 19550.000000, 1345.000000, "(Dim[i][101]+sin(Dim[i][52]))"
11, 0.574410, 0.146934, 0.360672, 0.300435, 0.639328, 0.192544, 0.481394, 6009.000000, 26949.000000, 19967.000000, 1035.000000, "protected_div((sin(Dim[i][52])), Dim[i][15])"
12, 0.576243, 0.145798, 0.361020, 0.300130, 0.638980, 0.192219, 0.479948, 6017.000000, 27035.000000, 19881.000000, 1027.000000, "protected_div(Dim[i][30], sin(Dim[i][52]))"
13, 0.239130, 0.523424, 0.381277, 0.310546, 0.618723, 0.180159, 0.723758, 3357.000000, 11219.000000, 35697.000000, 3687.000000, "sin(protected_log(protected_div(Dim[i][115], Dim[i][20])))"
14, 0.239130, 0.523424, 0.381277, 0.310546, 0.618723, 0.180159, 0.723758, 3357.000000, 11219.000000, 35697.000000, 3687.000000, "sin(protected_log(protected_div(Dim[i][115], Dim[i][20])))"
15, 0.239130, 0.523424, 0.381277, 0.310546, 0.618723, 0.180159, 0.723758, 3357.000000, 11219.000000, 35697.000000, 3687.000000, "sin(protected_log(protected_div(Dim[i][115], Dim[i][20])))"
16, 0.238597, 0.523424, 0.381010, 0.310905, 0.618990, 0.180661, 0.724222, 3357.000000, 11194.000000, 35722.000000, 3687.000000, "sin((protected_div((tanh(sin(protected_log(protected_div(Dim[i][115], Dim[i][20]))))), protected_div(Dim[i][31], Dim[i][82]))))"
17, 0.424418, 0.261073, 0.342746, 0.323684, 0.657254, 0.212422, 0.596905, 5205.000000, 19912.000000, 27004.000000, 1839.000000, "protected_log((Dim[i][115]*(sin(Dim[i][52]))))"
